frame_id, total_time_elapsed, dt, x, y, z, yaw, qx, qy, qz, qw, vx, vy, speed, omega
map, 10.99799646, 0.050000001, 0.879889726638794, -1.6753100156784058, 3.3826000690460205, -1.5379618142411462, -6.39460448201316e-05, 0.00038237275655417235, -0.6954031557435882, 0.7186197191031131, -0.0021900469320479815, -0.0015088589978145002, 3.4299993515014653, -0.0
map, 11.997996475, 0.050000001, 0.6369127631187439, -2.9251253604888916, -0.0043062204495072365, -1.6827048858030618, -0.0017657605533071565, -0.00010316735843818314, -0.7455449931952722, 0.6664529500029438, 4.354118298522168, -0.6180772728914286, 4.397784216107639, -0.3966503805185611
map, 12.99799649, 0.050000001, -1.118788242340088, -9.886393547058105, 0.0009583284263499081, -1.7792918795858372, 8.515251932099084e-06, -0.0007217620402798497, -0.7768484870590825, 0.6296871502111686, 8.733201041725327, 0.2376991442058074, 8.736443967091597, 0.19432925020167116
map, 13.997996505, 0.050000001, -1.925676941871643, -18.32301902770996, 0.0018608092796057463, -1.608232115922031, 0.00021183780553122176, -0.00018735787492807354, -0.7202176669258341, 0.6937481043359174, 8.331510143109686, 0.07822533012153475, 8.331878690931346, 0.03273162715070011
map, 14.997996520000001, 0.050000001, -2.0280842781066895, -26.648048400878906, 0.0018427276518195868, -1.574832081110803, 2.294317114042777e-05, -2.6076666387542247e-05, -0.7085321947521607, 0.7056784875517352, 8.329102919599869, 0.010558232783061613, 8.329109631549224, -0.03840138475937032
map, 15.997996535, 0.050000001, -2.0391812324523926, -34.977962493896484, 0.0018430709606036544, -1.5716247030519657, 7.558559956259008e-07, -2.864698076532335e-06, -0.7073995957540237, 0.706813845307423, 8.330065225828648, 0.0029041045353865383, 8.330065732171825, -0.046590588466607165
map, 16.99799655, 0.050000001, -2.0427699089050293, -43.308040618896484, 0.0018430709606036544, -1.5714203054383022, -1.0539998779634924e-06, -1.0533423294711852e-06, -0.707327356533272, 0.7068861370103626, 8.33000105527625, 0.002313772137034362, 8.330001376617304, -0.04722091292354769
map, 17.997996564, 0.05, -2.0459725856781006, -51.638118743896484, 0.0018431853968650103, -1.5714151122741762, -1.242252723670143e-06, -8.649729594800704e-07, -0.7073255210432792, 0.7068879736412007, 8.33000200842383, 0.002290598808530091, 8.330002323361974, -0.047249046723750854
map, 18.997996579, 0.05, -2.049177885055542, -59.968196868896484, 0.0018431091448292136, -1.5714164438547216, -1.24225329956045e-06, -8.649721322528947e-07, -0.7073259916822587, 0.7068875027105922, 8.330002008898381, 0.0022959972302612256, 8.330002325321534, -0.04724673726374305
map, 19.997996594, 0.05, -2.052386522293091, -68.29827117919922, 0.0018432235810905695, -1.5714164438547216, -1.24225329956045e-06, -8.649721322528947e-07, -0.7073259916822587, 0.7068875027105922, 8.330002011203538, 0.0022922791611273796, 8.330002326603063, -0.047249292233913845
map, 20.997996609, 0.050000001, -2.0555953979492188, -76.62834930419922, 0.0018431091448292136, -1.5714156449063945, -1.2422529876890577e-06, -8.649725946607845e-07, -0.7073257092989085, 0.7068877852689947, 8.330003918769993, 0.002288226050439874, 8.33000423305489, -0.04724941290840074
map, 21.997996624, 0.050000001, -2.058363199234009, -84.95842742919922, 0.0018430709606036544, -1.571209516238022, 1.7099281798779304e-07, -2.278841295888512e-06, -0.7072528506202648, 0.7069606815688463, 8.330007938192406, 0.003096886631738179, 8.330008513918704, -0.046463934350827886
map, 22.997996639, 0.050000001, -2.056661367416382, -93.28850555419922, 0.0018430709606036544, -1.5706389339744726, -5.676968940940736e-07, -1.539568939556979e-06, -0.7070511322300129, 0.7071624257619776, 8.330003289279095, 0.0025501946511595295, 8.330003679654512, -0.046978298948241466
